category,name,latitude,longitude,Zipcode
supermarket,Valley Farm Market,32.7518076,-117.001918,91977
hotel,Anaheim Marriott,33.799045,-117.918297,92802
parking,Unnamed,32.6858574,-116.5222301,91906
parking,Unnamed,32.6871888,-116.5266668,
parking,Unnamed,32.6895857,-116.524877,
parking,Lot 70,34.4249941,-119.8597884,93117
parking,Lot 70,34.4250145,-119.8625744,93117
supermarket,Cal Mart Beer & Wine Food Store,34.0251267,-118.2787842,90007
parking,USC Parking,34.0238824,-118.2801114,90007
parking,Unnamed,37.8349836,-122.248566,94168
hotel,Sandyland Reef Inn,34.405247,-119.532591,93013
supermarket,Trader Joe's,34.1597397,-118.254494,91207
parking,Unnamed,35.9732829,-116.2742302,92384
parking,ParkSJ 3rd and Santa Clara Garage,37.3364875,-121.8882499,95113
hotel,Jessica's,38.6625992,-121.3498944,95841
supermarket,El Super,36.7145386,-121.6257986,93906
supermarket,Trader Joe's,32.8008673,-117.240676,92109
parking,Unnamed,39.7710489,-121.6112326,95969
parking,Unnamed,37.059715,-121.6651364,
supermarket,Grocery Outlet,34.6386353,-120.454502,93436
supermarket,Grocery Outlet,32.7917039,-117.0804109,92120
parking,Unnamed,39.2772191,-123.7838706,95456
parking,Fern Canyon Trailhead Parking,39.2767312,-123.781002,95456
hotel,Inn at Schoolhouse Creek,39.2634339,-123.7837144,95456
parking,Unnamed,39.2762156,-123.7919067,95456
parking,Unnamed,39.2062612,-123.7688898,95410
parking,Unnamed,39.1599489,-123.5653014,95466
parking,Unnamed,39.1558735,-123.5934769,95463
parking,Unnamed,39.2062612,-123.7688898,95410
parking,Unnamed,39.2380901,-123.7726923,95410
parking,Unnamed,33.5277766,-117.2844708,92562
supermarket,ALDI,34.1112641,-117.7628001,91750
supermarket,Sprouts Farmers Market,34.1187895,-117.7775267,91750
parking,Unnamed,38.8785996,-121.068775,95603
parking,Unnamed,38.8793252,-121.0685071,95603
parking,Unnamed,38.8783355,-121.068004,95603
parking,Unnamed,38.8789171,-121.0684828,95603
parking,Unnamed,38.8787466,-121.0681869,95603
parking,Unnamed,37.4249569,-122.1647622,94305
parking,Unnamed,37.060425,-122.0799248,95018
parking,Unnamed,37.0572096,-122.0757804,95018
parking,Unnamed,41.3344683,-122.3083865,96067
parking,Unnamed,33.4408456,-116.512295,
parking,Unnamed,33.7379481,-118.2861835,90732
supermarket,Tambuli Market,33.8308313,-118.2787064,90745
supermarket,Seafood City Supermarket,33.8321595,-118.2797865,90503
supermarket,Nugget Markets,38.6782103,-121.7806092,95695
parking,Unnamed,34.225041,-118.2371479,91214
parking,Unnamed,37.0211454,-122.0840639,95060
parking,Unnamed,36.6209654,-121.937409,93950
supermarket,Nugget Markets,38.0673861,-122.5429813,94949
supermarket,Brunos Market & Deli,36.5559686,-121.91981,93923
parking,Unnamed,36.9806033,-121.9925784,95062
supermarket,Food 4 Less,34.1683201,-118.1335686,91104
supermarket,Vons,32.7824334,-117.0323362,91942
supermarket,Safeway,37.9358665,-121.6991427,94513
parking,Big Rock Trail Parking,32.8299984,-117.017845,92119
supermarket,Ralphs,34.1686743,-119.1786533,93033
supermarket,Buzz's Mini Market,34.8983983,-117.0274895,92311
parking,Unnamed,36.5017008,-121.938248,93922
parking,Glenwood Preserve Parking,37.0794308,-122.0009654,95066
supermarket,Smart & Final Extra!,33.9444788,-117.415976,92504
supermarket,H Mart,33.8865234,-117.995151,90621
parking,Unnamed,37.4524885,-122.1825784,94025
supermarket,Albertsons,34.5860756,-118.1488577,93551
parking,Unnamed,38.0299127,-120.3892594,95370
hotel,El Gran Meson,7.3479902,-72.9465427,
supermarket,Alta Vista,33.9445874,-117.4150902,92504
supermarket,Big Valley Market,41.1211812,-121.1438823,96009
parking,Unnamed,35.3676427,-117.6356636,93528
supermarket,Vinh Phat,38.5156065,-121.437392,95824
parking,Unnamed,37.4266245,-122.1496595,94036
parking,Unnamed,37.4265372,-122.1497312,94036
parking,Unnamed,37.4267073,-122.1498303,94036
parking,Unnamed,36.4949837,-121.173,
parking,Unnamed,36.9950755,-121.9875687,95065
supermarket,Food Mart,34.9040506,-116.8871547,92398
parking,Unnamed,36.9920785,-121.9841529,95062
parking,Unnamed,36.9925926,-121.9836071,95062
parking,Unnamed,36.9932332,-121.9832852,95062
supermarket,Naturalia,34.3862722,-117.383329,92344
parking,Unnamed,36.9783561,-121.9036873,95003
parking,Unnamed,36.9783229,-121.9037638,95003
parking,Unnamed,36.9782683,-121.9042137,95003
parking,Unnamed,37.0976257,-122.1146847,95007
supermarket,ALDI,33.948041,-118.1637503,90650
mall,Barstow Shopping Center,34.8954708,-117.0064078,92311
supermarket,Raley's,38.744421,-121.1732264,95746
mall,Unnamed,34.8972726,-117.0086823,92311
supermarket,Smart & Final,38.4101169,-121.3771784,95624
hotel,Days Inn,33.9252297,-116.9024926,92220
parking,Unnamed,41.8649299,-123.2577596,96086
supermarket,New Leaf Market,36.978451,-121.9004238,95003
hotel,Tuck Hotel,34.0425115,-118.2539737,90014
parking,Unnamed,37.395022,-122.0794713,94041
parking,Unnamed,37.3950647,-122.0794465,94041
parking,Unnamed,37.3930368,-122.077359,94041
parking,Unnamed,37.392939,-122.0774308,94041
supermarket,Community Market,38.4587923,-122.7178105,95404
parking,Unnamed,32.5779888,-116.6284338,91980
parking,Unnamed,37.0306349,-122.0628191,95041
parking,Unnamed,38.6516246,-123.3995426,95497
parking,Unnamed,38.6518267,-123.3997183,95497
parking,Unnamed,37.0289062,-121.7430352,95976
supermarket,Grocery Outlet,35.6435681,-120.6879039,93447
supermarket,Grocery Outlet,34.1274847,-117.8911878,91742
supermarket,Shan Market,38.6087878,-121.4764031,95833
supermarket,Foods Co,36.328981,-119.676244,93230
supermarket,Sprouts Farmers Market,34.4422916,-119.832381,93117
supermarket,Real Produce International Market,37.4267193,-122.1484924,94036
parking,Unnamed,33.6716007,-117.806208,92614
supermarket,Primo Market,32.8390419,-117.0986005,92124
supermarket,Raley's,38.5485859,-121.3948422,95826
hotel,Home2 by Hilton,34.4953747,-117.330046,92392
parking,Unnamed,37.3936616,-122.0769506,94041
parking,Unnamed,32.8000259,-117.0918748,92120
parking,Unnamed,32.8003633,-117.0917812,92120
parking,Unnamed,37.3934981,-122.077056,94041
parking,Unnamed,39.7537626,-120.5987723,96103
parking,Unnamed,38.772283,-121.3969586,95747
parking,Unnamed,34.1429378,-118.0289554,91006
parking,Unnamed,34.2049218,-118.2950631,91501
supermarket,FoodMaxx,39.1223639,-121.5698139,95901
parking,Unnamed,39.5668378,-120.6059931,96125
supermarket,New Indian Market,37.5894335,-122.0708725,94587
parking,SFO TNC Staging Lot 3,37.6336527,-122.400694,94128
parking,Unnamed,38.8298085,-121.2692745,95765
supermarket,Ralphs,34.1199104,-117.5570447,91730
supermarket,Follow Your Heart Market,34.2012849,-118.6038774,91303
supermarket,Seafood City,37.5913511,-122.0699485,94587
supermarket,Shalimar,37.590052,-122.0681849,94587
supermarket,Island Pacific Super,37.5884873,-122.0690418,94587
parking,Unnamed,36.9976225,-122.0535179,95064
parking,Dunes Camp Overflow Parking,36.8904835,-121.8323399,
parking,Unnamed,36.8846953,-121.8283588,
parking,Unnamed,36.8842102,-121.8272846,
parking,Unnamed,37.2392374,-122.0695785,95070
supermarket,Smart & Final,32.6519525,-117.089819,91950
parking,Unnamed,33.887088,-118.159741,90723
hotel,Hillside lodge,38.5106101,-122.9864216,95446
parking,Unnamed,37.0852192,-122.0536731,95041
supermarket,Lucerne Valley Market and Hardware,34.4406496,-116.9450629,92356
parking,Parking Lot E,37.4296145,-122.0737246,94043
parking,Unnamed,32.7669908,-116.9820293,91941
parking,Unnamed,37.3348067,-119.57073,93604
parking,Unnamed,38.7876214,-121.3914268,95747
supermarket,Jons Fresh Marketplace,34.1719269,-118.2896597,91201
supermarket,Safeway,38.4463273,-122.7414687,95401
supermarket,Smart & Final Extra!,32.7126802,-117.010981,91977
supermarket,FoodMaxx,38.6260817,-121.4989867,94834
parking,Day use parking lot,38.4282508,-119.9915528,
supermarket,Bristol Farms,33.9610857,-118.4191847,90045
parking,Unnamed,35.1745921,-120.707779,93424
parking,Unnamed,35.2994902,-120.8628997,93402
parking,Unnamed,35.299418,-120.8638814,93402
parking,Pullout,40.5585883,-121.5316629,
supermarket,Smart & Final,32.8210907,-117.1010455,92124
supermarket,Smart & Final Extra!,38.5970115,-121.381395,95864
parking,Unnamed,34.035737,-117.6369,91761
parking,Unnamed,32.9064766,-116.5842386,
supermarket,Vallarta,34.5806271,-118.0959283,93550
supermarket,Super Grocers,34.5788575,-118.0921708,93550
supermarket,Stater Bros.,34.5592187,-118.043715,93552
supermarket,Stater Bros.,34.5593868,-118.0834951,93550
supermarket,Food 4 Less,34.5594476,-118.0862806,93550
parking,Unnamed,38.8597369,-121.288609,95648
parking,Unnamed,38.8602503,-121.2878523,95648
supermarket,Smartsville Grocery,39.2071117,-121.2976831,95977
parking,Unnamed,37.0432704,-122.0487942,95041
parking,Unnamed,37.0427802,-122.0495506,95041
parking,Unnamed,38.0221181,-119.2615475,
supermarket,Canyon Lake Market,33.6726501,-117.2532172,92587
parking,Unnamed,34.0370212,-117.6636539,91762
supermarket,Grocery Outlet,32.7566327,-117.0801171,92115
parking,Unnamed,34.0318374,-117.6496635,91761
parking,Unnamed,34.0325698,-117.6288307,91761
parking,Unnamed,34.0321901,-117.6670466,91710
parking,Unnamed,34.0323966,-117.6698082,91782
parking,Unnamed,34.0323356,-117.667434,91762
parking,Unnamed,34.0319957,-117.6646908,91762
supermarket,Smart & Final,34.1540178,-118.7947329,91377
hotel,Studio 6,37.3021048,-120.5015562,95341
parking,Unnamed,37.0460263,-121.8051105,95976
parking,Unnamed,38.4526805,-122.9418643,95444
parking,Unnamed,39.6578995,-120.649556,
parking,Unnamed,37.0468973,-122.0666617,95018
supermarket,168 Market,33.9876631,-117.8720266,91748
parking,Unnamed,37.1163223,-122.1566067,95006
parking,Unnamed,38.5643494,-121.5193755,95818
supermarket,Sprouts Farmers Market,33.8574579,-118.0785393,90703
parking,Unnamed,33.7947644,-118.3717921,90274
supermarket,Manila Oriental Market,37.3241867,-121.795032,95148
supermarket,Chavez Supermarket,37.3128686,-121.809789,95121
parking,Unnamed,34.2371417,-116.840455,92386
parking,Unnamed,37.0226584,-122.0867032,95060
parking,Unnamed,37.5093507,-118.5753342,
parking,Unnamed,37.4911098,-118.5635216,
supermarket,Vons,34.1499864,-118.00202,91016
hotel,Unnamed,34.1413312,-118.0202017,91016
parking,Unnamed,34.0194917,-117.9875807,91745
parking,Unnamed,34.0192444,-117.987257,91715
parking,Unnamed,34.0193673,-117.9871257,91745
parking,Unnamed,37.0015074,-122.1795827,95017
parking,Unnamed,33.6639771,-117.8260281,92612
parking,Unnamed,33.6638451,-117.8261557,92612
parking,Unnamed,33.6646026,-117.8255005,92612
parking,Unnamed,34.0094697,-116.0557804,
parking,Unnamed,36.9829549,-121.9408125,95010
parking,Unnamed,36.9831836,-121.9407263,95010
parking,Unnamed,36.9836521,-121.9428341,95010
parking,Unnamed,36.9831502,-121.9385502,95010
parking,Unnamed,33.6273452,-117.9089858,92660
parking,Unnamed,35.100112,-118.292698,93502
supermarket,Grocery Outlet,32.6526909,-117.091309,91950
parking,Unnamed,37.0413356,-121.7365663,95976
mall,Foundry Square,40.5814386,-122.3914204,96001
supermarket,Trader Joe's,34.1277939,-118.089652,91107
supermarket,Monarch Beach Market,33.4886929,-117.7109441,92629
supermarket,Acton Market,34.4685864,-118.1976456,93510
parking,Unnamed,38.4515927,-121.4186722,95823
parking,Cascade Canal Trail Parking,39.2409682,-120.998472,95959
supermarket,Indo-Pak Halal Market,37.375307,-121.8734317,95133
supermarket,Vons,34.287455,-118.7156188,93063
parking,Unnamed,37.4058512,-121.9747492,95054
supermarket,Pioneer Point Market,35.7886198,-117.3612436,93562
supermarket,Grocery Outlet,37.9539711,-122.0610372,94523
supermarket,Muang Lao Market,32.7120077,-117.0933203,92102
supermarket,Food 4 Less,36.6931226,-121.5958593,93905
parking,Unnamed,34.1393476,-119.1851972,93041
hotel,"Highlands Inn, A Hyatt Residence Club",36.50197,-121.937108,93923
parking,Unnamed,33.7006346,-116.374753,92260
supermarket,Food 4 Less,34.0250901,-118.3077277,90018
supermarket,Namaste Plaza,32.9181184,-117.1268652,92126
supermarket,Anh Minh,33.7455914,-117.9474572,92843
parking,Unnamed,36.6753058,-121.660335,93901
hotel,The Getaway,36.5554331,-121.919815,93923
parking,Unnamed,37.5878833,-122.4940112,94044
supermarket,Compton's Market,38.5786553,-121.4478562,95816
parking,Unnamed,33.2224411,-117.3882971,92055
parking,Unnamed,33.2232891,-117.3887298,92055
parking,Unnamed,33.2229157,-117.3900875,92055
supermarket,Livonia Glatt Market,34.0550794,-118.3865588,90035
parking,Unnamed,36.2384403,-121.8132982,
parking,Schooner Gulch Trailhead Parking,38.8688333,-123.6534893,95468
parking,Bowling Ball Beach Trailhead Parking,38.8691719,-123.6536723,95468
parking,Moat Creek Parking,38.8823759,-123.6736856,95468
parking,Unnamed,41.1367809,-124.1524467,95570
parking,Unnamed,38.0218688,-122.261428,94547
parking,Unnamed,37.9889865,-122.0861339,94523
parking,Unnamed,33.8367293,-117.9105233,92801
parking,Unnamed,33.8366051,-117.9110388,92805
supermarket,Raley's,38.2459304,-122.0218487,94533
mall,Fargo Crossing Shopping Center,36.3584575,-119.6546887,93230
supermarket,Raley's,39.71658,-121.7930655,95928
parking,Unnamed,37.670133,-122.0544888,94540
supermarket,El Super Grocery Market,32.7487674,-117.099454,92105
supermarket,Sprouts Farmers Market,37.3812401,-121.8981526,95131
supermarket,Oliver's Market,38.4748102,-122.6734976,95405
supermarket,Mother's Nutritional Center,34.1197828,-117.3140732,92411
supermarket,El Super,34.1227,-117.3215781,92411
supermarket,Jimmy's Food Store,34.1217115,-117.3235343,92411
parking,Unnamed,34.2017046,-118.3970663,91605
parking,Miller Boat Launch,38.2000781,-122.9214347,94971
supermarket,Grocery Outlet,38.5527092,-121.7297074,95616
supermarket,Trader Joe's,34.1800766,-118.9537136,91320
supermarket,ALDI,34.0759387,-117.2025701,92403
supermarket,Unnamed,40.5686916,-122.361854,96002
parking,Unnamed,40.5691636,-122.3265356,96002
parking,Unnamed,37.1320607,-121.6192589,95038
parking,Unnamed,34.2091699,-118.2094393,91020
supermarket,Unnamed,37.733742,-120.9354079,95367
supermarket,Unnamed,37.7346278,-120.9354384,95367
supermarket,Unnamed,37.7342484,-120.9368328,95367
supermarket,La Plaza Market,37.3406056,-121.8622465,95116
supermarket,Ralphs,34.2226187,-118.397751,91352
parking,Unnamed,33.6987822,-117.2438885,92587
supermarket,Smart & Final,33.1896559,-117.36012,92054
parking,Unnamed,39.2481991,-120.0140101,96143
parking,Unnamed,39.0200235,-122.0565203,95912
parking,Unnamed,39.0199922,-122.0559382,95912
supermarket,Sprouts Farmers Market,38.1001257,-121.2685596,95240
supermarket,Raley's,38.1289472,-121.3085952,95241
supermarket,Grocery Outlet,38.1289628,-121.2586636,95240
supermarket,S-mart Foods,38.1292671,-121.2811234,95241
parking,Unnamed,38.4828801,-121.4438528,95823
parking,Unnamed,38.483615,-121.4446199,95823
parking,Unnamed,38.6129653,-120.1940867,
parking,Leona Canyon Regional Open Space,37.7753584,-122.145787,94615
parking,Unnamed,38.7066368,-123.4246814,95497
supermarket,Dollar General Market,38.678334,-121.7837335,95695
supermarket,Superior Grocers,34.0097166,-118.1130682,90640
hotel,Unnamed,34.1265533,-117.2877771,92405
parking,Unnamed,32.8891412,-117.1050764,92131
parking,Unnamed,38.6963174,-119.8447164,
parking,Unnamed,32.8967021,-117.1082201,92131
parking,Unnamed,32.8971089,-117.1109154,92131
parking,Unnamed,32.8964456,-117.1106537,92131
parking,Unnamed,32.8970255,-117.1107289,92131
parking,Unnamed,38.7066739,-123.4258354,95497
parking,Unnamed,37.8886651,-122.3154794,94850
parking,Unnamed,37.878512,-119.950597,
parking,Unnamed,41.9428345,-123.0094984,
parking,Brentwood City Hall Parking Garage,37.9347219,-121.6937888,94513
parking,Unnamed,39.8753548,-120.4883777,96122
parking,Bear Lakes Trailhead,41.1944632,-122.65163,
parking,Unnamed,37.9588379,-122.611688,94930
parking,Unnamed,37.9540855,-122.6002295,94930
hotel,Indian springs,38.581398,-122.5748958,94515
supermarket,Cal Mart,38.5802795,-122.578976,94515
hotel,Motor Lodge,38.5872324,-122.5763733,94515
hotel,The Bungalows at Calistoga,38.5831471,-122.5771775,94515
hotel,Dr. Wilkinson's Hot Springs Resort,38.580703,-122.5784745,94515
hotel,Cottage Grove Inn,38.5824528,-122.5768033,94515
parking,Cook and Green Pass Trailhead,41.9419148,-123.1451753,
parking,Unnamed,37.8646493,-121.9304109,94528
parking,Unnamed,34.4128972,-119.8585233,93117
parking,Unnamed,38.5469802,-121.3516921,95827
hotel,Canyon Creek resort,38.5146785,-122.0934436,
parking,Unnamed,38.3958531,-121.3699955,94624
parking,Unnamed,38.4607321,-121.5056589,95832
parking,Unnamed,38.6810417,-121.1538792,95630
parking,Unnamed,38.6819043,-121.1551613,95671
parking,Unnamed,39.6782244,-123.790974,95488
parking,Seaside Beach,39.5587867,-123.7655734,
parking,Stockdale Road Park and Ride,35.3538984,-119.040976,93309
parking,Unnamed,37.4346928,-122.2442139,94602
supermarket,Jensen's Minute Shoppe,34.2543017,-117.1731436,92321
hotel,Residence Inn,33.9749961,-118.4576159,90292
parking,Crossroads,39.0058415,-123.22239,
supermarket,India Cash & Carry,37.3049819,-122.0316708,95129
parking,Unnamed,38.6922506,-119.9857532,
parking,Bear Hut and Garden Dome Parking,39.0046762,-123.2225675,
parking,Unnamed,38.7961861,-121.3335855,95747
parking,Lower Dome Parking,39.003402,-123.221339,
supermarket,Grocery Outlet,34.2107795,-119.193304,93031
parking,Unnamed,38.3826756,-119.8259416,
parking,Unnamed,37.7578058,-119.0265307,
parking,Glass Creek Meadow Trailhead,37.7477346,-119.0236044,93529
parking,Unnamed,37.7489646,-119.0244077,
parking,Unnamed,33.521422,-117.6650954,92675
parking,Unnamed,32.8617891,-116.9151565,92040
parking,Unnamed,38.807296,-121.2351152,95677
supermarket,Grocery Outlet,34.2708514,-119.170721,93004
parking,Unnamed,38.7855474,-120.6554534,
supermarket,La Esperanza Ranch Market,34.1087446,-117.3119375,92411
hotel,Blue Lake Casino Hotel,40.88589,-123.9990637,95525
parking,Unnamed,38.7939398,-120.6294888,95726
supermarket,Zam Zam Market,33.9079408,-118.3615865,90250
parking,Unnamed,34.1380138,-118.2132452,90041
supermarket,Nick's Hi-Way Market,36.760302,-121.7522599,95012
supermarket,Primavera Market,36.7675325,-121.7602167,95012
supermarket,Santa Fe Foods,36.7613637,-121.7541351,95012
supermarket,Santa Cruz Market,34.2783913,-119.2710059,93001
parking,Unnamed,37.9385405,-119.2503279,
hotel,Tahoe Edgelake Beach Club,39.2381054,-120.0362344,96148
parking,Unnamed,37.9101258,-118.9959492,
supermarket,FoodMaxx,35.3412164,-119.051032,93309
parking,Unnamed,37.2140074,-122.1754883,
parking,Unnamed,34.2272833,-116.8673615,92315
parking,Unnamed,37.0577158,-122.2246599,95017
parking,Unnamed,38.1048811,-121.569601,95641
parking,Unnamed,38.8292777,-121.2634527,95765
parking,Unnamed,38.8377248,-121.2606119,95765
supermarket,Thanh Long Maria Market,33.7602319,-117.912403,92703
parking,Unnamed,37.8254193,-122.2024064,94602
mall,Swiss Chalet Village,38.924344,-119.9867975,96152
supermarket,Little Japan Market,40.7819787,-124.1637291,95501
parking,Unnamed,38.8298314,-121.2650608,95765
parking,Unnamed,38.51129,-121.3995429,95828
supermarket,Foodland Market,34.4187604,-119.716466,93101
parking,Unnamed,38.4649078,-123.1245122,
parking,Unnamed,32.9699695,-117.2397858,92014
hotel,Vagabond House Inn,36.5578323,-121.922222,92921
hotel,Pine Inn,36.5552604,-121.924172,92921
hotel,Lamp Lighter Inn,36.5548871,-121.92589,93921
hotel,Normandy cottage,36.554894,-121.9255519,93921
hotel,Normandy inn,36.5549094,-121.924861,93921
parking,Unnamed,34.8715618,-117.0262918,92311
supermarket,Senter Foods,37.2832264,-121.824838,95111
supermarket,Lucky 7 Supermarket,37.3568775,-121.863601,95116
parking,Unnamed,33.9925227,-116.0659295,
parking,Unnamed,33.9925196,-116.0661188,
parking,Unnamed,33.9923731,-116.0658975,
parking,Unnamed,33.9921164,-116.0656256,
supermarket,Shell Gas Station,37.4663801,-122.2421097,94062
parking,Staging Area Trail Parking,34.0231421,-118.0369225,90601
parking,Unnamed,32.9518556,-117.2349178,92014
hotel,Lighthouse Pointe Resort,38.9308653,-123.7096015,95468
parking,Unnamed,38.3938372,-120.6535458,95665
supermarket,Marinwood Market,38.0326369,-122.5389255,94903
supermarket,ALDI,34.3815461,-118.5405348,91321
parking,Unnamed,38.7752668,-123.0623691,
parking,Unnamed,38.7013595,-123.0932349,
parking,Unnamed,38.6865253,-123.0149923,
parking,Unnamed,34.4276018,-119.0913769,
supermarket,Super India,37.313363,-121.7924822,95121
supermarket,Chavez Supermarket,37.24927,-121.84509,95123
supermarket,Pinecrest General Store,38.1919432,-119.9967018,95364
parking,Unnamed,37.792079,-119.1239163,93529
parking,Unnamed,36.9079844,-121.8082524,95019
supermarket,Robert's Market,35.3418772,-118.9316768,93307
supermarket,Penzeys Spices,38.4432908,-122.6866812,95405
supermarket,Seafood City,37.4168516,-121.87689,95035
supermarket,Daly City Market,37.6929363,-122.4751495,94015
supermarket,Cardenas,34.0395808,-117.652523,91782
hotel,Unnamed,39.3279282,-120.2440635,96160
hotel,Martis Camp Lodge,39.2777164,-120.1467844,
parking,Unnamed,36.3264578,-119.3488523,93291
supermarket,Tambuli Seafood Market #1,34.0913194,-118.291448,90029
parking,Unnamed,37.3345185,-119.5691791,93604
supermarket,Erewhon,34.0922375,-118.282296,90029
supermarket,Amazon Fresh,34.2736056,-118.555041,91326
parking,Amazon Parking Lot,33.995845,-117.5549437,91752
supermarket,Ralphs,34.00228,-118.3933931,90230
parking,Unnamed,34.6881773,-118.1602633,93539
parking,Unnamed,33.9620625,-118.2212709,90280
supermarket,Whole Foods Market,34.0224397,-118.4379298,90064
parking,Unnamed,33.7453714,-118.1178861,90803
supermarket,Sprouts Farmers Market,33.1764097,-117.3250281,92008
parking,Unnamed,35.3208027,-120.8481071,93402
parking,Unnamed,35.3210373,-120.8481222,93402
parking,Unnamed,41.8186681,-122.1254182,
parking,Unnamed,41.8186781,-122.1256462,
hotel,Residence Inn San Jose North/Silicon Valley,37.4218466,-121.979031,95002
hotel,Fairfield San Jose North/Silicon Valley,37.4217529,-121.978174,95002
hotel,Unnamed,33.7215827,-118.0750655,90742
parking,Unnamed,35.3003052,-120.8626463,93402
supermarket,Tropicana Foods,37.338048,-121.844235,95122
supermarket,Sprouts Farmers Market,34.1894659,-118.6241632,91307
supermarket,Asian Food Market,38.4662021,-122.7497212,95403
supermarket,Arteagas Food Center,37.3607134,-121.959036,95050
hotel,Unnamed,34.8654204,-120.449554,93455
parking,Drop-off,39.2759314,-120.1218398,
parking,Lot J,33.8828597,-118.328345,90506
parking,Lot K,33.88315,-118.327428,90506
supermarket,Tri-County Produce,34.4185219,-119.6737289,93103
supermarket,Mesa Produce,34.4025192,-119.7249451,93109
supermarket,Pauma Valley Trading Center,33.3030745,-116.977328,92061
supermarket,Nob Hill Foods,37.367154,-121.9950318,95051
supermarket,Tiranga Super Market,37.3528003,-121.9891728,95051
parking,Unnamed,33.8335481,-117.9144881,92804
parking,Unnamed,33.8369518,-117.9079852,92805
parking,Unnamed,33.8368371,-117.9100569,92801
parking,Unnamed,37.1611132,-121.6338812,95037
supermarket,Nugget Markets,38.7938133,-121.3262573,95747
supermarket,Vintage Grocers,34.031185,-118.8425605,
parking,Unnamed,38.7156235,-123.0607752,
parking,Unnamed,38.7142166,-123.0560052,
supermarket,FoodMaxx,37.3238848,-121.8205002,95122
parking,Unnamed,36.3703387,-121.8949125,
supermarket,Rose International Market,37.3857145,-122.0845163,94040
supermarket,Montecito Village Grocery,34.4382103,-119.6337171,93108
parking,Unnamed,34.2870428,-117.3590068,92325
supermarket,Whole Foods Market,34.0535107,-118.4673608,90049
supermarket,Ray's Food Place,40.5958658,-124.146066,95546
parking,Unnamed,32.9943615,-116.542576,92036
hotel,Marriott Westin Resort,33.1300341,-117.308983,92008
hotel,Adobe Inn,36.5529962,-121.9228815,93921
parking,Unnamed,37.5416043,-122.2433041,94065
parking,Unnamed,34.1618648,-118.3130097,91506
supermarket,Superior Grocers,34.0968574,-118.2078307,90065
parking,Unnamed,38.7897471,-121.3260455,95747
parking,Unnamed,38.7896897,-121.3280149,95747
parking,Unnamed,38.7896839,-121.3283334,95747
parking,Unnamed,38.7910088,-121.3262232,95747
parking,Unnamed,38.7909973,-121.326372,95747
parking,Unnamed,38.7911709,-121.3263626,95747
parking,Unnamed,38.7910925,-121.326431,95747
parking,Unnamed,38.791175,-121.3283515,95747
parking,Unnamed,38.7911761,-121.3280162,95747
parking,Unnamed,38.7901423,-121.3280699,95747
parking,Unnamed,41.796604,-124.2234153,
parking,Unnamed,41.7767356,-124.248907,
supermarket,ALDI,33.8185477,-116.4928255,92276
supermarket,ALDI,33.1127791,-117.1039186,92029
supermarket,ALDI,33.2079607,-117.2819851,92056
parking,Jellys Ferry Trailhead,40.3183913,-122.1888819,
parking,Unnamed,40.2776185,-122.1913295,
parking,Unnamed,37.6644562,-122.4938806,94015
supermarket,Grocery Outlet,37.6619214,-121.855933,94566
supermarket,Smart & Final,32.7624754,-117.0635731,92115
parking,Unnamed,34.0827269,-117.8517056,91724
parking,Unnamed,41.214163,-124.1029491,
supermarket,ALDI,36.8378683,-119.68617,93611
supermarket,H Mart,37.7103977,-122.46765,94132
supermarket,ALDI,34.1962436,-119.1961757,93031
supermarket,ALDI,34.470114,-117.2572732,92307
supermarket,ALDI,33.8902294,-117.5632998,92880
supermarket,ALDI,34.2801249,-118.7186124,90363
supermarket,ALDI,34.1842684,-118.1310397,91001
supermarket,ALDI,33.8878637,-118.1262463,90706
supermarket,ALDI,33.7900384,-117.960027,92841
supermarket,ALDI,34.0269858,-117.837351,91789
supermarket,Safeway,37.3704508,-121.8815992,95133
parking,Main Parking Lot,33.6544062,-117.8134246,92612
parking,Unnamed,34.5923971,-118.1744611,
supermarket,Super King Markets,34.1846903,-118.1591498,91109
supermarket,Yaoya-san,37.9109924,-122.3077327,94530
supermarket,Basic Foods,36.5148443,-121.4363572,93926
supermarket,Smart & Final,34.0439907,-118.3790634,90035
supermarket,Ani Grocery,34.1680952,-118.28635,91201
supermarket,Jalisco Market,36.5074409,-121.4440564,93926
supermarket,Taylor Farms,36.5066014,-121.4443136,93926
supermarket,Nielsen Bros. Market,36.5539577,-121.9216184,93921
supermarket,Patton's Market,36.5703799,-121.5182445,93925
supermarket,Amigos Market,36.5695511,-121.5171442,93925
supermarket,Golden Market,34.1635125,-118.256736,91207
parking,Unnamed,37.2771556,-118.9753099,
parking,Unnamed,37.0084088,-121.70229,
parking,Unnamed,37.0113832,-121.7060903,
parking,Unnamed,37.2367221,-119.2383876,93634
parking,Unnamed,36.595678,-121.8923479,93940
parking,Unnamed,37.3366639,-119.4198873,
parking,Unnamed,37.4147079,-119.494552,
parking,Unnamed,32.7342001,-116.940956,91978
parking,Unnamed,38.8946214,-121.3291682,95648
parking,Unnamed,38.8959283,-121.3286009,95648
parking,Unnamed,36.7374526,-118.2650703,
supermarket,North Park Produce,32.781012,-116.95664,92020
parking,Unnamed,37.8760581,-119.4101027,
parking,Unnamed,38.5469382,-121.7584006,95616
supermarket,Safeway,38.6751471,-121.028389,95762
parking,Hobo Gulch Trailhead Parking,40.9264821,-123.1535874,
supermarket,Jimbo's,32.9498404,-117.2338155,92014
